complexity,accuracy
4.994809141363358e-09,2.2745221385531302e-11
4.485730894234859e-09,2.042688483872964e-11
3.225371011040496e-09,1.468705145863539e-11
2.8287515645843178e-09,1.2881502702460791e-11
2.111434994829501e-09,9.61458651768946e-12
1.4758191028785026e-09,6.7206322100251094e-12
1.3466534511222003e-09,6.132469951982282e-12
1.0045564259375044e-09,4.574568084795089e-12
7.200949546974825e-10,3.279528986156133e-12
5.524238880961046e-10,2.515988048907052e-12
3.570825691178312e-10,1.6263274662505855e-12
2.7216630784486524e-10,1.2399279577552033e-12
2.1318859031454713e-10,9.712417256409583e-13
1.3296000337081344e-10,6.06023718646472e-13
8.970119378713701e-11,4.0879474739132275e-13
6.243176273805334e-11,2.84926082198935e-13
4.0077267339517844e-11,1.8310031902413306e-13
2.2827905451025214e-11,1.0480996265395977e-13
1.2421368630046246e-11,5.731668822376428e-14
7.23209758081755e-12,3.356777719728111e-14
3.619319338029955e-12,1.7042204327145013e-14
2.000594144029079e-12,9.863917337044528e-15
8.449949917422131e-13,4.736241919611711e-15
3.742333603139247e-13,2.420287002874289e-15
1.2229700750888815e-13,1.4840882695832065e-15
-5.57749999259537e-18,9.6492180660804e-16
